name,capital,labor
2345,5816.666667,214.2857143
2346,5333.333333,10000
2347,5000,0
2348,50,9285.714286
2349,6466.666667,8014.285714
2350,0,11642.85714
2351,166.6666667,15428.57143
2352,1600,18038.57143
2353,70,16167.14286
2354,11440,10857.14286
2355,32500,25714.28571
2356,0,14285.71429
2357,8200,0
2358,13226.66667,8828.571429
2359,61583.33333,47407.14286
2360,3680,0
2361,9386.666667,1707.142857
2362,14423.33333,942.8571429
2363,13450,1714.285714
2364,4200,557.1428571
2365,11000,6000
2366,6000,12857.14286
2367,14440,4675.714286
2368,9440,0
2369,5120,0
2370,31200,13571.42857
2371,0,14285.71429
2372,15053.33333,16142.85714
2373,0,7714.285714
2374,5800,0
2375,12306.66667,7085.714286
2376,0,9214.285714
2377,15600,10457.14286
2378,0,17142.85714
2379,12586.66667,8891.428571
2380,10093.33333,1285.714286
2381,19000,9000
2382,21000,13500
2383,0,3000
2384,7843.333333,17.14285714
2385,0,7857.142857
2386,40000,10142.85714
2387,0,6857.142857
2388,6773.333333,0
2389,0,6000
2390,0,5000
2391,3300,5000
2392,-37333.33333,16285.71429
2393,1700,7142.857143
2394,6736.666667,12352.85714
2395,6830,5428.571429
2396,0,10714.28571
2397,4286.666667,571.4285714
2398,5666.666667,0
2399,21500,4424.285714
2400,0,14285.71429
2401,15333.33333,11142.85714
2402,1000,17142.85714
2403,4010,7142.857143
2404,5133.333333,5800
2405,83.33333333,10000
2406,1566.666667,9015.714286
2407,0,2857.142857
2408,380,14628.57143
2409,0,6428.571429
2410,820,8611.428571
2411,12500,6000
2412,15460,0
2413,11363.33333,285.7142857
2414,4000,0
2415,6666.666667,7142.857143
2416,0,7157.142857
2417,800,4825.714286
2418,9400,0
2419,8893.333333,0
2420,11120,0
2421,1400,7142.857143
2422,28566.66667,0
2423,0,9214.285714
2424,4980,5571.428571
2425,3066.666667,12857.14286
2426,166.6666667,12571.42857
2427,31850,428.5714286
2428,6920,6641.428571
2429,1083.333333,10285.71429
2430,19853.33333,0
2431,12000,8571.428571
2432,3.333333333,5714.285714
2433,0,6000
2434,0,17142.85714
2435,3000,17142.85714
2436,0,14285.71429
2437,8940,857.1428571
2438,1450,10134.28571
2439,583.3333333,12342.85714
2440,0,9428.571429
2441,2000,8071.428571
2442,1900,6428.571429
2443,500,13714.28571
2444,12300,8442.857143
2445,8666.666667,0
2446,0,12062.85714
2447,833.3333333,11428.57143
2448,14960,0
2449,20563.33333,0
2450,2516.666667,7571.428571
2451,7933.333333,5814.285714
2452,0,10000
2453,18136.66667,7941.428571
2454,50926.66667,18535.71429
2455,4266.666667,14857.14286
2456,0,12142.85714
2457,13366.66667,9857.142857
2458,31333.33333,13000
2459,52760,9285.714286
2460,0,10000
2461,1600,7278.571429
2462,433.3333333,17142.85714
2463,11333.33333,12694.28571
2464,1333.333333,15600
2465,7516.666667,15428.57143
2466,6666.666667,2142.857143
2467,853.3333333,4571.428571
2468,18363.33333,7571.428571
2469,11326.66667,0
2470,0,6857.142857
2471,3490,8000
2472,5000,7142.857143
2473,750,5957.142857
2474,7720,285.7142857
2475,7320,10714.28571
2476,6000,22857.14286
2477,0,14285.71429
2478,7166.666667,8971.428571
2479,15573.33333,66182.85714
2480,0,2428.571429
2481,5000,567.1428571
2482,8683.333333,2857.142857
2483,5546.666667,300
2484,3500,15714.28571
2485,4666.666667,16857.14286
2486,0,1142.857143
2487,24663.33333,12857.14286
2488,22306.66667,0
2489,600,13304.28571
2490,5180,5714.285714
2491,8000,5285.714286
2492,6133.333333,9495.714286
2493,31906.66667,0
2494,0,11428.57143
2495,2400,12857.14286
2496,11320,17142.85714
2497,550,1148.571429
2498,800,12857.14286
2499,13666.66667,13714.28571
2500,6666.666667,4557.142857
2501,0,7428.571429
2502,12633.33333,4964.285714
2503,0,2000
2504,22000,10714.28571
2505,2960,0
2506,156.6666667,3840
2507,18666.66667,10714.28571
2508,16933.33333,7142.857143
2509,1666.666667,20000
2510,10000,17142.85714
2511,11366.66667,9000
2512,30666.66667,7857.142857
2513,3333.333333,22857.14286
2514,876.6666667,12102.85714
2515,0,6285.714286
2516,2000,9571.428571
2517,4000,6642.857143
2518,0,8571.428571
2519,3933.333333,14714.28571
2520,2563.333333,6044.285714
2521,0,7571.428571
2522,7040,0
2523,7500,4000
2524,3500,12428.57143
2525,1610,11714.28571
2526,2266.666667,6428.571429
2527,13556.66667,2502.857143
2528,12143.33333,13714.28571
2529,2000,13571.42857
2530,11093.33333,5200
2531,0,15714.28571
2532,13000,2142.857143
2533,66.66666667,7474.285714
2534,8200,8857.142857
2535,3266.666667,15714.28571
2536,3333.333333,15714.28571
2537,15333.33333,15714.28571
2538,3166.666667,17857.14286
2539,28333.33333,8571.428571
2540,0,23571.42857
2541,0,14314.28571
2542,0,5714.285714
2543,4250,14282.85714
2544,24870,12285.71429
2545,0,25714.28571
2546,28500,11428.57143
2547,0,5000
2548,250,13571.42857
2549,0,12571.42857
2550,11833.33333,13571.42857
2551,1666.666667,10285.71429
2552,0,8571.428571
2553,11666.66667,7142.857143
2554,0,10085.71429
2555,0,7714.285714
2556,13546.66667,10857.14286
2557,9000,12281.42857
2558,16613.33333,14285.71429
2559,6433.333333,3128.571429
2560,12000,5571.428571
2561,7513.333333,10714.28571
2562,8120,0
2563,6833.333333,0
2564,15323.33333,10575.71429
2565,4333.333333,6000
2566,6240,0
2567,5200,12142.85714
2568,17333.33333,12857.14286
2569,1366.666667,12857.14286
2570,500,10714.28571
2571,0,8000
2572,7400,0
2573,0,17571.42857
2574,4433.333333,6714.285714
2575,5000,10000
2576,0,7371.428571
2577,2500,21428.57143
2578,30000,7142.857143
2579,20333.33333,5000
2580,11200,8014.285714
2581,0,9942.857143
2582,1000,14257.14286
2583,14566.66667,8257.142857
2584,4960,0
2585,18453.33333,6548.571429
2586,216.6666667,1342.857143
2587,1560,1204.285714
2588,14196.66667,7142.857143
2589,3333.333333,17142.85714
2590,66.66666667,13571.42857
2591,1333.333333,6480
2592,19150,9857.142857
2593,0,12857.14286
2594,14533.33333,9942.857143
2595,3000,1971.428571
2596,9600,2142.857143
2597,11666.66667,4285.714286
2598,8666.666667,14285.71429
2599,5000,714.2857143
2600,13333.33333,15714.28571
2601,19333.33333,8571.428571
2602,0,12857.14286
2603,6560,0
2604,500,10000
2605,0,11285.71429
2606,2133.333333,12857.14286
2607,3536.666667,3112.857143
2608,4516.666667,6310
2609,38630,10587.14286
2610,3666.666667,11428.57143
2611,3833.333333,3685.714286
2612,250,10000
2613,23620,7814.285714
2614,44643.33333,11342.85714
2615,4690,0
2616,3000,5000
2617,8833.333333,6928.571429
2618,4373.333333,0
2619,4740,857.1428571
2620,700,3428.571429
2621,100,12857.14286
2622,2666.666667,4285.714286
2623,8726.666667,1691.428571
2624,333.3333333,7514.285714
2625,0,12671.42857
2626,25666.66667,13285.71429
2627,166.6666667,27857.14286
2628,1333.333333,16000
2629,1600,8014.285714
2630,0,8571.428571
2631,14396.66667,10714.28571
2632,0,8571.428571
2633,6500,0
2634,0,15142.85714
2635,0,5714.285714
2636,4100,2614.285714
2637,6666.666667,6571.428571
2638,16666.66667,8571.428571
2639,0,11428.57143
2640,13280,6571.428571
2641,0,4285.714286
2642,2233.333333,21857.14286
2643,21733.33333,12571.42857
2644,5000,7142.857143
2645,10000,11142.85714
2646,4250,8857.142857
2647,18333.33333,14285.71429
2648,18373.33333,0
2649,12600,0
2650,6000,2571.428571
2651,0,23571.42857
2652,0,9500
2653,4800,7857.142857
2654,1613.333333,2285.714286
2655,2253.333333,27142.85714
2656,1866.666667,8714.285714
2657,19333.33333,10142.85714
2658,0,11714.28571
2659,7310,17581.42857
2660,0,4150
2661,4043.333333,11428.57143
2662,1200,714.2857143
2663,0,3600
2664,333.3333333,4285.714286
2665,390,8142.857143
2666,9080,0
2667,7833.333333,0
2668,16666.66667,0
2669,4600,17142.85714
2670,3293.333333,7000
2671,0,24857.14286
2672,4666.666667,10028.57143
2673,13466.66667,12071.42857
2674,3333.333333,21428.57143
2675,2000,7131.428571
2676,0,3571.428571
2677,7120,5967.142857
2678,5903.333333,14285.71429
2679,11773.33333,11428.57143
2680,6153.333333,4285.714286
2681,12533.33333,18342.85714
2682,4833.333333,2142.857143
2683,1000,14428.57143
2684,5333.333333,7857.142857
2685,5000,2142.857143
2686,13433.33333,10714.28571
2687,0,10000
2688,30233.33333,10285.71429
2689,1666.666667,19285.71429
2690,11733.33333,6114.285714
2691,30240,5200
2692,500,7131.428571
2693,500,9571.428571
2694,420,5251.428571
2695,7396.666667,0
2696,0,9714.285714
2697,18200,8785.714286
2698,4800,3428.571429
2699,21083.33333,13821.42857
2700,12993.33333,14.28571429
2701,15370,0
2702,7556.666667,0
2703,20000,7142.857143
2704,15333.33333,8428.571429
2705,1666.666667,14285.71429
2706,666.6666667,5714.285714
2707,29836.66667,5070
2708,8666.666667,4571.428571
2709,666.6666667,9214.285714
2710,13333.33333,7142.857143
2711,16000,8571.428571
2712,10000,8571.428571
2713,16666.66667,7142.857143
2714,1666.666667,6428.571429
2715,0,8142.857143
2716,293.3333333,14114.28571
2717,100,14714.28571
2718,8500,14714.28571
2719,0,5714.285714
2720,6333.333333,8285.714286
2721,0,5225.714286
2722,13530,0
2723,0,857.1428571
2724,0,12857.14286
2725,6000,25714.28571
2726,0,5714.285714
2727,2640,214.2857143
2728,2000,20000
2729,8333.333333,4285.714286
2730,25000,4142.857143
2731,9733.333333,0
2732,10666.66667,12285.71429
2733,16733.33333,14642.85714
2734,13300,16428.57143
2735,3933.333333,34285.71429
2736,24766.66667,6900
2737,140,8571.428571
2738,24213.33333,10285.71429
2739,8333.333333,27142.85714
2740,16666.66667,8571.428571
2741,1700,10714.28571
2742,0,8857.142857
2743,8786.666667,8428.571429
2744,2333.333333,9714.285714
2745,21106.66667,0
2746,1166.666667,11142.85714
2747,8066.666667,0
2748,7166.666667,0
2749,6666.666667,13285.71429
2750,1666.666667,4857.142857
2751,1500,8285.714286
2752,27000,20000
2753,166.6666667,17142.85714
2754,3880,1440
2755,0,14285.71429
2756,44480,0
2757,16500,12000
2758,0,11428.57143
2759,9320,3402.857143
2760,4000,285.7142857
2761,0,44285.71429
2762,7026.666667,0
2763,10333.33333,5714.285714
2764,4320,0
2765,15136.66667,7170
2766,12326.66667,0
2767,8600,7830
2768,5000,7857.142857
2769,16666.66667,7857.142857
2770,5000,85714.28571
2771,20150,10650
2772,15250,10000
2773,14770,6257.142857
2774,9686.666667,8571.428571
2775,2140,771.4285714
2776,0,9428.571429
2777,62500,9500
2778,0,16428.57143
2779,9866.666667,7200
2780,1533.333333,3628.571429
2781,16400,12142.85714
2782,17333.33333,14000
2783,9066.666667,1077.142857
2784,11600,2428.571429
2785,0,6314.285714
2786,0,7285.714286
2787,23673.33333,10285.71429
2788,0,10575.71429
2789,0,14142.85714
2790,25000,0
2791,25666.66667,0
2792,6666.666667,33571.42857
2793,1333.333333,22142.85714
2794,6666.666667,928.5714286
2795,9933.333333,4285.714286
2796,18920,7362.857143
2797,666.6666667,20000
2798,0,35714.28571
2799,0,10142.85714
2800,0,12142.85714
2801,5700,13557.14286
2802,15000,8571.428571
2803,1833.333333,2504.285714
2804,9166.666667,8325.714286
2805,3700,6857.142857
2806,6900,9642.857143
2807,14333.33333,10714.28571
2808,1333.333333,9642.857143
2809,1666.666667,21000
2810,200,15714.28571
2811,20410,0
2812,10000,8571.428571
2813,0,8285.714286
2814,1666.666667,10428.57143
2815,833.3333333,20000
2816,0,6568.571429
2817,26133.33333,18571.42857
2818,36666.66667,11428.57143
2819,3250,0
2820,0,12857.14286
2821,0,4571.428571
2822,16873.33333,7428.571429
2823,19166.66667,2571.428571
2824,4520,64.28571429
2825,3560,0
2826,933.3333333,7428.571429
2827,11050,7021.428571
2828,0,5142.857143
2829,31333.33333,20000
2830,0,8571.428571
2831,0,3714.285714
2832,4000,0
2833,0,11428.57143
2834,1333.333333,92857.14286
2835,19646.66667,8571.428571
2836,0,9657.142857
2837,6683.333333,6428.571429
2838,16573.33333,12897.14286
2839,666.6666667,14571.42857
2840,7666.666667,5714.285714
2841,13333.33333,5714.285714
2842,0,8571.428571
2843,0,4285.714286
2844,3640,6071.428571
2845,800,9571.428571
2846,1666.666667,6171.428571
2847,3910,6428.571429
2848,4666.666667,5928.571429
2849,5640,12857.14286
2850,2500,15428.57143
2851,3333.333333,15714.28571
2852,8666.666667,8498.571429
2853,2600,0
2854,3960,0
2855,12673.33333,0
2856,0,5200
2857,4320,0
2858,23840,4171.428571
2859,20400,8971.428571
2860,3426.666667,9285.714286
2861,5090,0
2862,6666.666667,5142.857143
2863,16666.66667,14285.71429
2864,0,11428.57143
2865,2000,19285.71429
2866,8333.333333,4120
2867,5666.666667,5541.428571
2868,8633.333333,6844.285714
2869,10400,9954.285714
2870,5733.333333,4128.571429
2871,21666.66667,5000
2872,46750,22828.57143
2873,4000,35000
2874,6166.666667,4440
2875,10233.33333,214.2857143
2876,8020,0
2877,7760,6617.142857
2878,2000,12857.14286
2879,100,17142.85714
2880,10000,5714.285714
2881,13406.66667,10000
2882,30033.33333,11428.57143
2883,30566.66667,11428.57143
2884,15300,6028.571429
2885,5400,195.7142857
2886,8000,0
2887,750,10000
2888,5006.666667,0
2889,6466.666667,0
2890,20300,8442.857143
2891,6166.666667,8571.428571
2892,5000,6857.142857
2893,16666.66667,4328.571429
2894,6706.666667,3714.285714
2895,5600,8571.428571
2896,233.3333333,4185.714286
2897,25666.66667,16942.85714
2898,1666.666667,714.2857143
2899,0,17142.85714
2900,1000,15714.28571
2901,21666.66667,11428.57143
2902,80,10000
2903,26.66666667,7142.857143
2904,21746.66667,12464.28571
2905,0,4457.142857
2906,0,1457.142857
2907,2960,0
2908,3886.666667,6285.714286
2909,0,11497.14286
2910,6120,0
2911,0,5714.285714
2912,8033.333333,0
2913,14333.33333,11428.57143
2914,0,17142.85714
2915,2500,11071.42857
2916,14000,7428.571429
2917,13933.33333,1500
2918,7506.666667,0
2919,22226.66667,1902.857143
2920,0,9142.857143
2921,4660,3342.857143
2922,11666.66667,3571.428571
2923,0,15714.28571
2924,0,5428.571429
2925,0,6428.571429
2926,29270,10857.14286
2927,0,5714.285714
2928,12946.66667,6571.428571
2929,0,1071.428571
2930,0,4774.285714
2931,8326.666667,9288.571429
2932,6666.666667,8571.428571
2933,10000,8571.428571
2934,7720,9548.571429
2935,216.6666667,7000
2936,35666.66667,12000
2937,13333.33333,0
2938,7600,21.42857143
2939,6333.333333,2142.857143
2940,11880,0
2941,11000,0
2942,4000,7142.857143
2943,14506.66667,1000
2944,0,7285.714286
2945,6953.333333,1765.714286
2946,0,6000
2947,1000,5714.285714
2948,33.33333333,5928.571429
2949,3.333333333,6000
2950,0,2600
2951,0,2914.285714
2952,0,4285.714286
2953,1500,6428.571429
2954,23000,8571.428571
2955,19800,0
2956,19833.33333,11335.71429
2957,4160,0
2958,1316.666667,7971.428571
2959,11166.66667,7428.571429
2960,10000,0
2961,5926.666667,0
2962,4000,0
2963,9576.666667,1037.142857
2964,9266.666667,142.8571429
2965,8680,0
2966,10840,371.4285714
2967,12600,0
2968,3360,0
2969,12540,95.71428571
2970,7480,0
2971,10200,102.8571429
2972,7896.666667,32.85714286
2973,1413.333333,7857.142857
2974,13406.66667,171.4285714
2975,8160,0
2976,0,6408.571429
2977,10063.33333,6171.428571
2978,11680,0
2979,5466.666667,2857.142857
2980,14053.33333,8342.857143
2981,3833.333333,5714.285714
2982,11503.33333,0
2983,2550,16428.57143
2984,28930,0
2985,4240,685.7142857
2986,22940,10418.57143
2987,5520,2571.428571
2988,6666.666667,571.4285714
2989,15500,5714.285714
2990,19033.33333,0
2991,4780,0
2992,10466.66667,11428.57143
2993,2333.333333,7142.857143
2994,0,6428.571429
2995,9906.666667,13000
2996,800,3900
2997,16693.33333,0
2998,2680,1642.857143
2999,5566.666667,4867.142857
3000,7666.666667,10648.57143
3001,6533.333333,10971.42857
3002,10240,840
3003,20256.66667,857.1428571
3004,0,14285.71429
3005,1723.333333,610
3006,11666.66667,10060
3007,1566.666667,2142.857143
3008,1700,771.4285714
3009,0,2714.285714
3010,6466.666667,2185.714286
3011,0,12714.28571
3012,10000,2857.142857
3013,13666.66667,5828.571429
3014,40800,6514.285714
3015,0,1782.857143
3016,0,6428.571429
3017,12393.33333,6142.857143
3018,4000,4285.714286
3019,933.3333333,11428.57143
3020,0,4048.571429
3021,7500,7571.428571
3022,0,4357.142857
3023,60,3721.428571
3024,12800,2142.857143
3025,7053.333333,4114.285714
3026,10333.33333,6171.428571
3027,0,2262.857143
3028,266.6666667,8685.714286
3029,666.6666667,5657.142857
3030,7500,1285.714286
3031,16666.66667,3964.285714
3032,14066.66667,0
3033,6180,0
3034,0,1785.714286
3035,7466.666667,0
3036,5946.666667,7451.428571
3037,166.6666667,2332.857143
3038,27160,1542.857143
3039,9840,0
3040,666.6666667,3428.571429
3041,1453.333333,2500
3042,2833.333333,7142.857143
3043,3680,0
3044,9613.333333,0
3045,2333.333333,1024.285714
3046,20666.66667,214.2857143
3047,0,4320
3048,0,5428.571429
3049,2400,9571.428571
3050,9320,0
3051,806.6666667,5000
3052,18113.33333,5000
3053,15723.33333,142.8571429
3054,0,2071.428571
3055,4560,2000
3056,1700,5464.285714
3057,0,6285.714286
3058,4560,2971.428571
3059,11933.33333,5714.285714
3060,5423.333333,0
3061,1013.333333,5200
3062,53.33333333,5350
3063,1666.666667,3445.714286
3064,3680,1840
3065,2240,4308.571429
3066,666.6666667,5322.857143
3067,11706.66667,0
3068,2533.333333,6000
3069,9600,13652.85714
3070,21076.66667,5068.571429
3071,3733.333333,890
3072,6153.333333,184.2857143
3073,18333.33333,3514.285714
3074,6826.666667,400
3075,2333.333333,14857.14286
3076,0,11250
3077,0,1971.428571
3078,2200,1764.285714
3079,10200,4114.285714
3080,0,3988.571429
3081,4560,0
3082,0,6571.428571
3083,0,7210
3084,12426.66667,4674.285714
3085,0,1285.714286
3086,0,1285.714286
3087,0,11428.57143
3088,0,4571.428571
3089,2600,11428.57143
3090,4020,2857.142857
3091,3953.333333,7142.857143
3092,0,857.1428571
3093,7333.333333,4285.714286
3094,0,2285.714286
3095,9600,4457.142857
3096,500,4637.142857
3097,500,1250
3098,6260,7481.428571
3099,5920,3857.142857
3100,11973.33333,4271.428571
3101,5840,0
3102,8666.666667,1257.142857
3103,5400,0
3104,9733.333333,714.2857143
3105,333.3333333,1612.857143
3106,4166.666667,5714.285714
3107,7333.333333,5285.714286
3108,3600,7142.857143
3109,1200,8288.571429
3110,3000,0
3111,13333.33333,9627.142857
3112,10186.66667,0
3113,0,4000
3114,0,2057.142857
3115,0,15428.57143
3116,6950,2414.285714
3117,1166.666667,5611.428571
3118,3920,2617.142857
3119,10080,0
3120,0,2854.285714
3121,1560,3402.857143
3122,2666.666667,557.1428571
3123,7483.333333,1932.857143
3124,0,7805.714286
3125,14953.33333,3571.428571
3126,0,9428.571429
3127,1040,3537.142857
3128,780,1617.142857
3129,0,2428.571429
3130,4800,0
3131,13200,0
3132,666.6666667,10000
3133,0,10714.28571
3134,14490,142.8571429
3135,11933.33333,0
3136,0,5285.714286
3137,4360,0
3138,833.3333333,8857.142857
3139,6006.666667,7551.428571
3140,27040,685.7142857
3141,833.3333333,3471.428571
3142,5500,15900
3143,2160,2830
3144,0,5571.428571
3145,6666.666667,4128.571429
3146,4533.333333,0
3147,3400,0
3148,13866.66667,4514.285714
3149,1200,6428.571429
3150,0,2971.428571
3151,2013.333333,5271.428571
3152,12240,3428.571429
3153,3000,2285.714286
3154,8066.666667,714.2857143
3155,6220,0
3156,0,7142.857143
3157,9966.666667,4285.714286
3158,9453.333333,668.5714286
3159,5960,1028.571429
3160,0,4132.857143
3161,1973.333333,3982.857143
3162,10666.66667,0
3163,1666.666667,3428.571429
3164,14000,2857.142857
3165,1733.333333,3285.714286
3166,26000,1857.142857
3167,15320,9305.714286
3168,0,4571.428571
3169,0,3285.714286
3170,0,3871.428571
3171,3940,4408.571429
3172,4000,205.7142857
3173,0,4285.714286
3174,5660,0
3175,0,12142.85714
3176,12326.66667,500
3177,8333.333333,7142.857143
3178,5666.666667,3571.428571
3179,0,3514.285714
3180,2433.333333,0
3181,2836.666667,2234.285714
3182,31670,0
3183,9136.666667,0
3184,14000,2857.142857
3185,0,5714.285714
3186,2166.666667,4924.285714
3187,2000,10000
3188,3190,1341.428571
3189,0,7142.857143
3190,7113.333333,8380
3191,0,7142.857143
3192,10040,0
3193,0,12142.85714
3194,0,4750
3195,1733.333333,2837.142857
3196,1733.333333,2500
3197,3320,714.2857143
3198,0,8000
3199,0,3285.714286
3200,5166.666667,8571.428571
3201,2606.666667,4471.428571
3202,8320,2605.714286
3203,6933.333333,4457.142857
3204,4333.333333,8400
3205,733.3333333,7857.142857
3206,3353.333333,0
3207,0,7145.714286
3208,0,5000
3209,8333.333333,5714.285714
3210,4266.666667,2142.857143
3211,8200,0
3212,10000,5571.428571
3213,10,3142.857143
3214,2880,4251.428571
3215,1860,68.57142857
3216,700,428.5714286
3217,340,2584.285714
3218,0,3571.428571
3219,866.6666667,4085.714286
3220,0,1214.285714
3221,10866.66667,1428.571429
3222,1966.666667,6314.285714
3223,1083.333333,5007.142857
3224,2333.333333,4962.857143
3225,0,2100
3226,0,2971.428571
3227,4560,111.4285714
3228,5200,0
3229,3600,891.4285714
3230,1733.333333,0
3231,10293.33333,3000
3232,2000,0
3233,0,1485.714286
3234,3373.333333,4285.714286
3235,3273.333333,428.5714286
3236,2800,1028.571429
3237,21633.33333,1262.857143
3238,3200,0
3239,333.3333333,12285.71429
3240,5173.333333,6428.571429
3241,0,12142.85714
3242,9560,0
3243,5300,2914.285714
3244,4160,3802.857143
3245,7000,5428.571429
3246,8680,0
3247,7600,0
3248,10150,8464.285714
3249,3920,0
3250,38350,11142.85714
3251,0,4782.857143
3252,5200,7000
3253,12986.66667,10285.71429
3254,66.66666667,14285.71429
3255,10000,0
3256,2500,4571.428571
3257,20036.66667,795.7142857
3258,1863.333333,6621.428571
3259,16666.66667,4524.285714
3260,10960,2428.571429
3261,3333.333333,14285.71429
3262,1373.333333,7142.857143
3263,4633.333333,0
3264,800,1200
3265,0,10028.57143
3266,0,510
3267,11546.66667,0
3268,2400,11135.71429
3269,0,12000
3270,4000,17142.85714
3271,15286.66667,714.2857143
3272,10533.33333,16205.71429
3273,1720,8142.857143
3274,73.33333333,5000
3275,7266.666667,7142.857143
3276,833.3333333,1714.285714
3277,8680,185.7142857
3278,5500,4285.714286
3279,10000,2508.571429
3280,18020,8490
3281,4946.666667,10254.28571
3282,3333.333333,7857.142857
3283,1333.333333,10234.28571
3284,22466.66667,0
3285,4016.666667,7857.142857
3286,110,8571.428571
3287,6533.333333,5857.142857
3288,0,1428.571429
3289,1000,2428.571429
3290,0,4828.571429
3291,7213.333333,0
3292,2900,8571.428571
3293,500,3714.285714
3294,6666.666667,5000
3295,14000,4205.714286
3296,2400,6428.571429
3297,1956.666667,11857.14286
3298,6640,6000
3299,9716.666667,1085.714286
3300,3920,0
3301,0,3971.428571
3302,2240,0
3303,6166.666667,0
3304,8000,8142.857143
3305,0,3214.285714
3306,0,14285.71429
3307,0,7571.428571
3308,0,10071.42857
3309,6466.666667,0
3310,666.6666667,9428.571429
3311,18520,0
3312,8480,0
3313,7040,0
3314,10866.66667,0
3315,0,2857.142857
3316,0,6285.714286
3317,2333.333333,2000
3318,10000,0
3319,6000,0
3320,7120,0
3321,5673.333333,0
3322,17213.33333,0
3323,1770,11777.14286
3324,16280,0
3325,0,14285.71429
3326,0,7857.142857
3327,8266.666667,0
3328,250,1000
3329,0,222.8571429
3330,0,357.1428571
3331,5840,7857.142857
3332,12000,4285.714286
3333,24113.33333,0
3334,1280,5814.285714
3335,0,1428.571429
3336,0,5714.285714
3337,4846.666667,5714.285714
3338,2826.666667,1391.428571
3339,13840,0
3340,10800,0
3341,2666.666667,11542.85714
3342,15666.66667,2571.428571
3343,11680,0
3344,0,5282.857143
3345,12680,6428.571429
3346,5920,685.7142857
3347,0,3190
3348,0,7142.857143
3349,3183.333333,4285.714286
3350,35366.66667,214.2857143
3351,5266.666667,1428.571429
3352,7200,11262.85714
3353,0,7142.857143
3354,7333.333333,5142.857143
3355,0,1504.285714
3356,0,1988.571429
3357,3993.333333,12.85714286
3358,0,4128.571429
3359,16000,0
3360,1666.666667,1635.714286
3361,10300,1928.571429
3362,4450,6378.571429
3363,18056.66667,0
3364,16666.66667,8571.428571
3365,4246.666667,0
3366,7933.333333,16714.28571
3367,840,12932.85714
3368,8650,18278.57143
3369,0,3862.857143
3370,8900,3122.857143
3371,7520,3714.285714
3372,0,5142.857143
3373,2000,8571.428571
3374,1733.333333,554.2857143
3375,2633.333333,5200
3376,256.6666667,5014.285714
3377,0,1957.142857
3378,666.6666667,642.8571429
3379,1500,2571.428571
3380,2600,4085.714286
3381,5366.666667,6100
3382,0,4641.428571
3383,0,7142.857143
3384,4000,3428.571429
3385,0,4160
3386,0,4160
3387,1000,2377.142857
3388,0,2625.714286
3389,3333.333333,2142.857143
3390,0,2142.857143
3391,5666.666667,1928.571429
3392,6140,0
3393,3890,5194.285714
3394,0,8142.857143
3395,5040,1022.857143
3396,24186.66667,0
3397,7563.333333,6472.857143
3398,166.6666667,2857.142857
3399,0,7985.714286
3400,5533.333333,1542.857143
3401,4413.333333,0
3402,2580,857.1428571
3403,0,10142.85714
3404,0,3342.857143
3405,5720,2857.142857
3406,8560,0
3407,12133.33333,7352.857143
3408,2640,1714.285714
3409,15106.66667,7142.857143
3410,1916.666667,285.7142857
3411,15000,3214.285714
3412,0,4857.142857
3413,0,4285.714286
3414,463.3333333,1428.571429
3415,1666.666667,145.7142857
3416,360,4457.142857
3417,7896.666667,25.71428571
3418,250,2285.714286
3419,14986.66667,0
3420,1666.666667,11428.57143
3421,19400,0
3422,15200,0
3423,10400,0
3424,6000,10720
3425,12960,2514.285714
3426,17050,0
3427,20233.33333,9185.714286
3428,9880,0
3429,7320,0
3430,10320,0
3431,7600,6285.714286
3432,6666.666667,7142.857143
3433,1266.666667,5785.714286
3434,500,10611.42857
3435,14283.33333,7207.142857
3436,1666.666667,4457.142857
3437,0,6904.285714
3438,666.6666667,1714.285714
3439,0,3088.571429
3440,0,1428.571429
3441,0,4160
3442,13900,7142.857143
3443,10000,5714.285714
3444,2030,4368.571429
3445,17513.33333,0
3446,0,5570
3447,233.3333333,5714.285714
3448,0,3595.714286
3449,23016.66667,0
3450,0,1871.428571
3451,2256.666667,3714.285714
3452,13256.66667,714.2857143
3453,5000,297.1428571
3454,5600,1791.428571
3455,666.6666667,5142.857143
3456,2200,3085.714286
3457,0,3085.714286
3458,3356.666667,3857.142857
3459,23883.33333,6270
3460,20926.66667,571.4285714
3461,0,4828.571429
3462,300,1428.571429
3463,0,3771.428571
3464,2093.333333,6245.714286
3465,2666.666667,1000
3466,0,4571.428571
3467,4000,0
3468,3983.333333,2800
3469,4080,857.1428571
3470,626.6666667,500
3471,19000,0
3472,5413.333333,8285.714286
3473,0,11857.14286
3474,18200,5285.714286
3475,1400,7371.428571
3476,3633.333333,10000
3477,13766.66667,11407.14286
3478,2810,8542.857143
3479,13746.66667,0
3480,6533.333333,857.1428571
3481,7333.333333,0
3482,4600,10714.28571
3483,9440,0
3484,7016.666667,2857.142857
3485,8493.333333,3080
3486,7520,928.5714286
3487,1000,10000
3488,8266.666667,214.2857143
3489,9546.666667,0
3490,0,2142.857143
3491,1083.333333,6428.571429
3492,333.3333333,15714.28571
3493,8386.666667,3571.428571
3494,1666.666667,5714.285714
3495,1083.333333,6432.857143
3496,3366.666667,0
3497,333.3333333,8714.285714
3498,1200,4285.714286
3499,2466.666667,6310
3500,11906.66667,380
